,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode,num_entites_changed
1010,28345792,7,,,False,,,,,,,,,,,,,
1011,28345792,8,,,False,,,,,,,,,,,,,
1012,28345792,9,,,False,,,,,,,,,,,,,
1013,28345792,10,,,False,,,,,,,,,,,,,
1014,28345792,11,,,False,,,,,,,,,,,,,
1015,28345792,12,diabetes type 2,diabetes,,1,,37,1,,,,,,DISEASE,,,
1016,28345792,12,metformine,metformin,True,2,0.11595615744590759,148,2,[12],,,,,CHEMICAL,,,2.0
1017,28345792,13,,,False,,,,,,,,,,,,,
1018,28345792,14,,,False,,,,,,,,,,,,,
1019,28345792,15,,,False,,,,,,,,,,,,,
1020,28345792,16,,,False,,,,,,,,,,,,,
1021,28345792,17,gains weight,weight gain,False,1,6.824892997741699,45,1,[],,,,,DISEASE,,,0.0
1022,28345792,18,gains weight,weight gain,False,1,0.34691518545150757,48,1,[],,,,,DISEASE,,,0.0
1023,28345792,20,,,False,,,,,,,,,,,,,
1024,19307526,0,,,False,,,,,,,,,,,,,
1025,19307526,1,,,False,,,,,,,,,,,,,
1026,19307526,2,metformine,metformin,,1,,5,1,,,,,,CHEMICAL,,,
1027,19307526,2,t2dm - diabetes mellitus type 2,diabetes mellitus,False,2,21.758468627929688,24,2,[],,,,,DISEASE,,,0.0
1028,19307526,3,,,False,,,,,,,,,,,,,
1029,19307526,4,,,False,,,,,,,,,,,,,
1030,19307526,11,t2dm - diabetes mellitus type 2,diabetes mellitus,True,1,12.584753036499023,28,1,[None],,,,,DISEASE,,,2.0
1031,19307526,12,,,False,,,,,,,,,,,,,
1032,19307526,13,metformin hcl,metformin hydrochloride,True,1,5.361903667449951,1,1,[None],,,,,CHEMICAL,,,1.0
1033,19307526,14,,,False,,,,,,,,,,,,,
1034,19307526,15,,,False,,,,,,,,,,,,,
1035,19307526,16,,,False,,,,,,,,,,,,,
1036,19307526,17,metformine,metformin,,1,,2,1,,,,,,CHEMICAL,,,
1037,19307526,17,gains weight,weight gain,,2,,7,2,,,,,,DISEASE,,,
1038,19307526,17,gains weight,weight gain,True,3,0.26892536878585815,11,3,[22],,,,,DISEASE,,,3.0
1039,19307526,18,metformine,metformin,False,1,0.021475952118635178,0,1,[],,,,,CHEMICAL,,,0.0
1040,19307526,19,,,False,,,,,,,,,,,,,
1041,19307526,20,,,False,,,,,,,,,,,,,
1042,19307526,21,metformine,metformin,False,1,0.005704364273697138,2,1,[],,,,,CHEMICAL,,,0.0
1043,19307526,22,metformine,metformin,False,1,0.025379911065101624,0,1,[],,,,,CHEMICAL,,,0.0
1044,19307526,23,metformine,metformin,False,1,0.016896024346351624,9,1,[],,,,,CHEMICAL,,,0.0
1045,19307526,25,,,False,,,,,,,,,,,,,
1046,29017497,0,,,False,,,,,,,,,,,,,
1047,29017497,1,,,False,,,,,,,,,,,,,
1048,29017497,2,vildagliptin product,vildagliptin,,1,,3,1,,,,,,CHEMICAL,,,
1049,29017497,2,metformine,metformin,False,2,8.386507034301758,11,2,[],,,,,CHEMICAL,,,0.0
1050,29017497,3,,,False,,,,,,,,,,,,,
1051,29017497,4,,,False,,,,,,,,,,,,,
1052,29017497,5,,,False,,,,,,,,,,,,,
1053,29017497,7,,,False,,,,,,,,,,,,,
1054,29017497,8,,,False,,,,,,,,,,,,,
1055,29017497,9,,,False,,,,,,,,,,,,,
1056,29017497,10,,,False,,,,,,,,,,,,,
1057,29017497,11,,,False,,,,,,,,,,,,,
1058,29017497,12,,,False,,,,,,,,,,,,,
1059,29017497,13,,,False,,,,,,,,,,,,,
1060,29017497,14,diabetes type 2,diabetes,,1,,38,1,,,,,,DISEASE,,,
1061,29017497,14,atherosclerotic cardiovascular disease,atherosclerosis,True,2,5.628019332885742,45,2,[14],,,,,DISEASE,,,2.0
1062,29017497,15,metformine,metformin,False,1,0.006606901530176401,28,1,[],,,,,CHEMICAL,,,0.0
1063,29017497,16,metformine,metformin,,1,,33,1,,,,,,CHEMICAL,,,
1064,29017497,16,vildagliptin product,vildagliptin,,2,,51,2,,,,,,CHEMICAL,,,
1065,29017497,16,metformine,metformin,False,3,1.6535731554031372,78,3,[],,,,,CHEMICAL,,,0.0
1066,29017497,17,,,False,,,,,,,,,,,,,
1067,29017497,19,,,False,,,,,,,,,,,,,
1068,29017497,20,,,False,,,,,,,,,,,,,
1069,29017497,21,,,False,,,,,,,,,,,,,
1070,29017497,22,,,False,,,,,,,,,,,,,
1071,29017497,23,,,False,,,,,,,,,,,,,
1072,29017497,24,,,False,,,,,,,,,,,,,
1073,29017497,25,,,False,,,,,,,,,,,,,
1074,29017497,26,vildagliptin product,vildagliptin,,1,,13,1,,,,,,CHEMICAL,,,
1075,29017497,26,metformine,metformin,False,2,0.9729304313659668,20,2,[],,,,,CHEMICAL,,,0.0
1076,29017497,27,,,False,,,,,,,,,,,,,
1077,23230096,0,,,False,,,,,,,,,,,,,
1078,23230096,1,,,False,,,,,,,,,,,,,
1079,23230096,3,metformine,metformin,,1,,2,1,,,,,,CHEMICAL,,,
1080,23230096,3,glipizide product,glipizide,False,2,21.073266983032227,6,2,[],,,,,CHEMICAL,,,0.0
1081,23230096,4,,,False,,,,,,,,,,,,,
1082,23230096,6,,,False,,,,,,,,,,,,,
1083,23230096,13,sulfonylurea,sulfonylureas,,1,,13,1,,,,,,CHEMICAL,,,
1084,23230096,13,metformine,metformin,False,2,10.073063850402832,19,2,[],,,,,CHEMICAL,,,0.0
1085,23230096,14,glipizide product,glipizide,,1,,8,1,,,,,,CHEMICAL,,,
1086,23230096,14,metformine,metformin,False,2,9.286396026611328,14,2,[],,,,,CHEMICAL,,,0.0
1087,23230096,15,,,False,,,,,,,,,,,,,
1088,23230096,16,,,False,,,,,,,,,,,,,
1089,23230096,17,glipizide product,glipizide,,1,,7,1,,,,,,CHEMICAL,,,
1090,23230096,17,metformine,metformin,True,2,3.461489677429199,18,2,[None],,,,,CHEMICAL,,,1.0
1091,23230096,18,,,False,,,,,,,,,,,,,
1092,23230096,19,glipizide product,glipizide,,1,,34,1,,,,,,CHEMICAL,,,
1093,23230096,19,metformine,metformin,False,2,14.81162166595459,47,2,[],,,,,CHEMICAL,,,0.0
1094,23230096,20,,,False,,,,,,,,,,,,,
1095,23230096,21,metformine,metformin,,1,,49,1,,,,,,CHEMICAL,,,
1096,23230096,21,glipizide product,glipizide,False,2,6.63686466217041,55,2,[],,,,,CHEMICAL,,,0.0
1097,23230096,22,,,False,,,,,,,,,,,,,
1098,23230096,23,metformine,metformin,,1,,4,1,,,,,,CHEMICAL,,,
1099,23230096,23,glipizide product,glipizide,False,2,3.9900639057159424,28,2,[],,,,,CHEMICAL,,,0.0
1100,23230096,24,metformine,metformin,False,1,0.01979709044098854,7,1,[],,,,,CHEMICAL,,,0.0
1101,23230096,25,,,False,,,,,,,,,,,,,
1102,24237386,0,,,False,,,,,,,,,,,,,
1103,24237386,1,,,False,,,,,,,,,,,,,
1104,24237386,3,,,False,,,,,,,,,,,,,
1105,24237386,4,,,False,,,,,,,,,,,,,
1106,24237386,5,,,False,,,,,,,,,,,,,
1107,24237386,6,dapagliflozin product,dapagliflozin,,1,,31,1,,,,,,CHEMICAL,,,
1108,24237386,6,metformine,metformin,False,2,10.885688781738281,68,2,[],,,,,CHEMICAL,,,0.0
1109,24237386,7,dapagliflozin product,dapagliflozin,False,1,7.73062801361084,13,1,[],,,,,CHEMICAL,,,0.0
1110,24237386,9,,,False,,,,,,,,,,,,,
1111,24237386,10,,,False,,,,,,,,,,,,,
1112,24237386,11,,,False,,,,,,,,,,,,,
1113,24237386,12,dapagliflozin product,dapagliflozin,False,1,1.865323781967163,25,1,[],,,,,CHEMICAL,,,0.0
1114,24237386,13,,,False,,,,,,,,,,,,,
1115,24237386,14,dapagliflozin product,dapagliflozin,False,1,18.692935943603516,20,1,[],,,,,CHEMICAL,,,0.0
1116,24237386,15,dapagliflozin product,dapagliflozin,False,1,12.341670036315918,36,1,[],,,,,CHEMICAL,,,0.0
1117,24237386,16,dapagliflozin product,dapagliflozin,False,1,3.418497085571289,16,1,[],,,,,CHEMICAL,,,0.0
1118,24237386,17,,,False,,,,,,,,,,,,,
1119,15205563,0,,,False,,,,,,,,,,,,,
1120,15205563,1,,,False,,,,,,,,,,,,,
1121,15205563,3,bromocriptin,bromocriptine,False,1,0.014578104950487614,1,1,[],,,,,CHEMICAL,,,0.0
1122,15205563,4,,,False,,,,,,,,,,,,,
1123,15205563,5,oral hypoglycemic agent,hypoglycemic,,1,,16,1,,,,,,DISEASE,,,
1124,15205563,5,glucose levels plasma,glucose,False,2,10.165407180786133,40,2,[],,,,,CHEMICAL,,,0.0
1125,15205563,6,bromocriptin,bromocriptine,False,1,0.026487071067094803,4,1,[],,,,,CHEMICAL,,,0.0
1126,15205563,7,bromocriptin,bromocriptine,False,1,0.022828619927167892,7,1,[],,,,,CHEMICAL,,,0.0
1127,15205563,8,,,False,,,,,,,,,,,,,
1128,15205563,9,bromocriptin,bromocriptine,False,1,0.027363300323486328,4,1,[],,,,,CHEMICAL,,,0.0
1129,15205563,10,,,False,,,,,,,,,,,,,
1130,15205563,11,glyburide,glibenclamide,,1,,11,1,,,,,,CHEMICAL,,,
1131,15205563,11,metformine,metformin,True,2,2.5865869522094727,19,2,[12],,,,,CHEMICAL,,,1.0
1132,15205563,12,,,False,,,,,,,,,,,,,
1133,15205563,13,bromocriptin,bromocriptine,False,1,0.019938651472330093,9,1,[],,,,,CHEMICAL,,,0.0
1134,15205563,14,bromocriptin,bromocriptine,False,1,0.012217376381158829,9,1,[],,,,,CHEMICAL,,,0.0
1135,15205563,15,bromocriptin,bromocriptine,False,1,0.014088200405240059,39,1,[],,,,,CHEMICAL,,,0.0
1136,15205563,16,bromocriptin,bromocriptine,False,1,0.007894713431596756,18,1,[],,,,,CHEMICAL,,,0.0
1137,15205563,17,bromocriptin,bromocriptine,False,1,0.013679426163434982,9,1,[],,,,,CHEMICAL,,,0.0
1138,15205563,18,,,False,,,,,,,,,,,,,
1139,29362626,0,,,False,,,,,,,,,,,,,
1140,29362626,1,,,False,,,,,,,,,,,,,
1141,29362626,3,pioglitazone product,pioglitazone,,1,,4,1,,,,,,CHEMICAL,,,
1142,29362626,3,product containing sitagliptin,sitagliptin,,2,,10,2,,,,,,CHEMICAL,,,
1143,29362626,3,metformine,metformin,False,3,22.657215118408203,29,3,[],,,,,CHEMICAL,,,0.0
1144,29362626,4,,,False,,,,,,,,,,,,,
1145,29362626,5,,,False,,,,,,,,,,,,,
1146,29362626,6,,,False,,,,,,,,,,,,,
1147,29362626,7,diabetes,diabetes mellitus,False,1,14.523592948913574,2,1,[],,,,,DISEASE,,,0.0
1148,29362626,8,product containing sitagliptin,sitagliptin,,1,,13,1,,,,,,CHEMICAL,,,
1149,29362626,8,pioglitazone product,pioglitazone,,2,,20,2,,,,,,CHEMICAL,,,
1150,29362626,8,metformine,metformin,False,3,13.295160293579102,35,3,[],,,,,CHEMICAL,,,0.0
1151,29362626,9,product containing sitagliptin,sitagliptin,,1,,18,1,,,,,,CHEMICAL,,,
1152,29362626,9,pioglitazone product,pioglitazone,,2,,34,2,,,,,,CHEMICAL,,,
1153,29362626,9,metformine,metformin,False,3,10.491189956665039,62,3,[],,,,,CHEMICAL,,,0.0
1154,29362626,10,product containing sitagliptin,sitagliptin,,1,,22,1,,,,,,CHEMICAL,,,
1155,29362626,10,pioglitazone product,pioglitazone,False,2,3.5529277324676514,38,2,[],,,,,CHEMICAL,,,0.0
1156,29362626,11,product containing sitagliptin,sitagliptin,,1,,25,1,,,,,,CHEMICAL,,,
1157,29362626,11,pioglitazone product,pioglitazone,False,2,22.371906280517578,44,2,[],,,,,CHEMICAL,,,0.0
1158,29362626,12,product containing sitagliptin,sitagliptin,,1,,0,1,,,,,,CHEMICAL,,,
1159,29362626,12,pioglitazone product,pioglitazone,False,2,18.91814613342285,20,2,[],,,,,CHEMICAL,,,0.0
1160,29362626,13,product containing sitagliptin,sitagliptin,,1,,6,1,,,,,,CHEMICAL,,,
1161,29362626,13,pioglitazone product,pioglitazone,False,2,9.571800231933594,23,2,[],,,,,CHEMICAL,,,0.0
1162,29362626,14,product containing sitagliptin,sitagliptin,,1,,2,1,,,,,,CHEMICAL,,,
1163,29362626,14,pioglitazone product,pioglitazone,,2,,9,2,,,,,,CHEMICAL,,,
1164,29362626,14,t2dm - diabetes mellitus type 2,diabetes mellitus,,3,,26,3,,,,,,DISEASE,,,
1165,29362626,14,metformine,metformin,True,4,9.426212310791016,43,4,[14],,,,,CHEMICAL,,,2.0
1166,29362626,15,product containing sitagliptin,sitagliptin,,1,,2,1,,,,,,CHEMICAL,,,
1167,29362626,15,pioglitazone product,pioglitazone,False,2,5.802969455718994,12,2,[],,,,,CHEMICAL,,,0.0
1168,29362626,16,,,False,,,,,,,,,,,,,
1169,11315821,0,,,False,,,,,,,,,,,,,
1170,11315821,1,,,False,,,,,,,,,,,,,
1171,11315821,2,diabetes type 2,diabetes,,1,,6,1,,,,,,DISEASE,,,
1172,11315821,2,insulin glargine human,glargine,True,2,19.295490264892578,14,2,[2],,,,,CHEMICAL,,,3.0
1173,11315821,3,,,False,,,,,,,,,,,,,
1174,11315821,4,,,False,,,,,,,,,,,,,
1175,11315821,5,insulin glargine human,glargine,False,1,14.358465194702148,26,1,[],,,,,CHEMICAL,,,0.0
1176,11315821,6,insulin glargine human,glargine,True,1,12.042015075683594,38,1,[6],,,,,CHEMICAL,,,2.0
1177,11315821,7,,,False,,,,,,,,,,,,,
1178,11315821,8,,,False,,,,,,,,,,,,,
1179,11315821,9,,,False,,,,,,,,,,,,,
1180,11315821,10,insulin glargine human,glargine,False,1,4.478728771209717,25,1,[],,,,,CHEMICAL,,,0.0
1181,11315821,11,,,False,,,,,,,,,,,,,
1182,11315821,12,insulin glargine human,glargine,,1,,17,1,,,,,,CHEMICAL,,,
1183,11315821,12,nocturnal hypoglycaemia,nocturnal hypoglycemia,,2,,41,2,,,,,,DISEASE,,,
1184,11315821,12,insulin glargine human,glargine,False,3,20.637205123901367,51,3,[],,,,,CHEMICAL,,,0.0
1185,11315821,13,insulin glargine human,glargine,,1,,4,1,,,,,,CHEMICAL,,,
1186,11315821,13,gains weight,weight gain,True,2,11.571441650390625,12,2,[12],,,,,DISEASE,,,1.0
1187,11315821,14,insulin glargine human,glargine,False,1,5.584559440612793,15,1,[],,,,,CHEMICAL,,,0.0
1188,11315821,15,nocturnal hypoglycaemia,nocturnal hypoglycemia,,1,,16,1,,,,,,DISEASE,,,
1189,11315821,15,gains weight,weight gain,False,2,0.39121684432029724,25,2,[],,,,,DISEASE,,,0.0
1190,11315821,16,,,False,,,,,,,,,,,,,
1191,23628617,0,,,False,,,,,,,,,,,,,
1192,23628617,1,,,False,,,,,,,,,,,,,
1193,23628617,3,lixisenatide product,lixisenatide,,1,,4,1,,,,,,CHEMICAL,,,
1194,23628617,3,diabetes type 2,diabetes,True,2,18.250961303710938,13,2,[4],,,,,DISEASE,,,1.0
1195,23628617,4,,,False,,,,,,,,,,,,,
1196,23628617,5,,,False,,,,,,,,,,,,,
1197,23628617,6,lixisenatide product,lixisenatide,,1,,41,1,,,,,,CHEMICAL,,,
1198,23628617,6,metformine,metformin,False,2,8.610788345336914,56,2,[],,,,,CHEMICAL,,,0.0
1199,23628617,7,,,False,,,,,,,,,,,,,
1200,23628617,8,lixisenatide product,lixisenatide,False,1,4.489394187927246,23,1,[],,,,,CHEMICAL,,,0.0
1201,23628617,9,,,False,,,,,,,,,,,,,
1202,23628617,10,,,False,,,,,,,,,,,,,
1203,23628617,11,,,False,,,,,,,,,,,,,
1204,23628617,12,lixisenatide product,lixisenatide,False,1,21.809547424316406,1,1,[],,,,,CHEMICAL,,,0.0
1205,23628617,13,lixisenatide product,lixisenatide,False,1,17.12018394470215,21,1,[],,,,,CHEMICAL,,,0.0
1206,23628617,14,lixisenatide product,lixisenatide,False,1,15.599237442016602,0,1,[],,,,,CHEMICAL,,,0.0
1207,23628617,15,lixisenatide product,lixisenatide,False,1,8.269197463989258,45,1,[],,,,,CHEMICAL,,,0.0
1208,23628617,16,lixisenatide product,lixisenatide,False,1,7.711137294769287,8,1,[],,,,,CHEMICAL,,,0.0
1209,23628617,17,lixisenatide product,lixisenatide,,1,,14,1,,,,,,CHEMICAL,,,
1210,23628617,17,lixisenatide product,lixisenatide,False,2,7.952890396118164,46,2,[],,,,,CHEMICAL,,,0.0
1211,23628617,18,"hyperglycemia , postprandial",hyperglycemia,,1,,13,1,,,,,,DISEASE,,,
1212,23628617,18,gains weight,weight gain,,2,,19,2,,,,,,DISEASE,,,
1213,23628617,18,diabetes type 2,diabetes,,3,,24,3,,,,,,DISEASE,,,
1214,23628617,18,lixisenatide product,lixisenatide,False,4,4.9256486892700195,37,4,[],,,,,CHEMICAL,,,0.0
1215,23628617,19,,,False,,,,,,,,,,,,,
1216,18158076,0,,,False,,,,,,,,,,,,,
1217,18158076,1,,,False,,,,,,,,,,,,,
1218,18158076,2,metformine,metformin,False,1,0.0036695273593068123,21,1,[],,,,,CHEMICAL,,,0.0
1219,18158076,3,,,False,,,,,,,,,,,,,
1220,18158076,4,,,False,,,,,,,,,,,,,
1221,18158076,5,diabetes mellitus,diabetes,False,1,3.5823371410369873,5,1,[],,,,,DISEASE,,,0.0
1222,18158076,6,diabetes,diabetes mellitus,False,1,2.159175395965576,41,1,[],,,,,DISEASE,,,0.0
1223,18158076,7,,,False,,,,,,,,,,,,,
1224,18158076,8,metformine,metformin,,1,,58,1,,,,,,CHEMICAL,,,
1225,18158076,8,t2dm - diabetes mellitus type 2,diabetes mellitus,False,2,0.4438812732696533,70,2,[],,,,,DISEASE,,,0.0
1226,18158076,9,,,False,,,,,,,,,,,,,
1227,18158076,10,metformine,metformin,,1,,39,1,,,,,,CHEMICAL,,,
1228,18158076,10,sulphonylurea,sulfonylurea,False,2,0.08233743906021118,46,2,[],,,,,CHEMICAL,,,0.0
1229,18158076,11,insulina lispro,lispro,,1,,29,1,,,,,,CHEMICAL,,,
1230,18158076,11,metformine,metformin,,2,,38,2,,,,,,CHEMICAL,,,
1231,18158076,11,insulin glargine human,glargine,,3,,68,3,,,,,,CHEMICAL,,,
1232,18158076,11,metformine,metformin,True,4,7.183608055114746,79,4,[10],,,,,CHEMICAL,,,1.0
1233,18158076,12,insulina lispro,lispro,False,1,2.1231679916381836,116,1,[],,,,,CHEMICAL,,,0.0
1234,18158076,13,,,False,,,,,,,,,,,,,
1235,18158076,16,,,False,,,,,,,,,,,,,
1236,18158076,17,,,False,,,,,,,,,,,,,
1237,18158076,14,,,False,,,,,,,,,,,,,
1238,18158076,15,,,False,,,,,,,,,,,,,
1239,18158076,18,,,False,,,,,,,,,,,,,
1240,18158076,19,,,False,,,,,,,,,,,,,
1241,18158076,20,nocturnal hypoglycaemia,nocturnal hypoglycemia,False,1,0.018500186502933502,12,1,[],,,,,DISEASE,,,0.0
1242,18158076,21,nocturnal hypoglycaemia,nocturnal hypoglycemia,False,1,0.006763569079339504,9,1,[],,,,,DISEASE,,,0.0
1243,18158076,22,diabetes type 2,diabetes,,1,,8,1,,,,,,DISEASE,,,
1244,18158076,22,nocturnal hypoglycaemia,nocturnal hypoglycemia,False,2,0.06719053536653519,53,2,[],,,,,DISEASE,,,0.0
1245,18158076,23,,,False,,,,,,,,,,,,,
1246,23627775,0,,,False,,,,,,,,,,,,,
1247,23627775,1,,,False,,,,,,,,,,,,,
1248,23627775,3,lixisenatide product,lixisenatide,,1,,4,1,,,,,,CHEMICAL,,,
1249,23627775,3,diabetes type 2,diabetes,,2,,18,2,,,,,,DISEASE,,,
1250,23627775,3,pioglitazone product,pioglitazone,True,3,25.95852279663086,23,3,[4],,,,,CHEMICAL,,,2.0
1251,23627775,4,,,False,,,,,,,,,,,,,
1252,23627775,5,t2dm - diabetes mellitus type 2,diabetes mellitus,False,1,23.49422836303711,26,1,[],,,,,DISEASE,,,0.0
1253,23627775,6,,,False,,,,,,,,,,,,,
1254,23627775,7,lixisenatide product,lixisenatide,False,1,10.925426483154297,9,1,[],,,,,CHEMICAL,,,0.0
1255,23627775,8,,,False,,,,,,,,,,,,,
1256,23627775,9,lixisenatide product,lixisenatide,False,1,8.585763931274414,14,1,[],,,,,CHEMICAL,,,0.0
1257,23627775,10,lixisenatide product,lixisenatide,False,1,7.773885726928711,4,1,[],,,,,CHEMICAL,,,0.0
1258,23627775,11,lixisenatide product,lixisenatide,False,1,15.043787956237793,9,1,[],,,,,CHEMICAL,,,0.0
1259,23627775,12,lixisenatide product,lixisenatide,,1,,2,1,,,,,,CHEMICAL,,,
1260,23627775,12,lixisenatide product,lixisenatide,False,2,16.71499252319336,36,2,[],,,,,CHEMICAL,,,0.0
1261,23627775,13,lixisenatide product,lixisenatide,False,1,9.131174087524414,19,1,[],,,,,CHEMICAL,,,0.0
1262,23627775,14,lixisenatide product,lixisenatide,False,1,6.326277256011963,0,1,[],,,,,CHEMICAL,,,0.0
1263,23627775,15,lixisenatide product,lixisenatide,False,1,5.443906784057617,2,1,[],,,,,CHEMICAL,,,0.0
1264,23627775,16,,,False,,,,,,,,,,,,,
1265,20415692,0,,,False,,,,,,,,,,,,,
1266,20415692,1,,,False,,,,,,,,,,,,,
1267,20415692,2,metformine,metformin,,1,,12,1,,,,,,CHEMICAL,,,
1268,20415692,2,diabetes type 2,diabetes,True,2,0.1941407322883606,33,2,[2],,,,,DISEASE,,,2.0
1269,20415692,3,,,False,,,,,,,,,,,,,
1270,20415692,4,,,False,,,,,,,,,,,,,
1271,20415692,5,diabetes type 2,diabetes,False,1,0.16713616251945496,36,1,[],,,,,DISEASE,,,0.0
1272,20415692,6,insulin glargine human,glargine,,1,,25,1,,,,,,CHEMICAL,,,
1273,20415692,6,metformine,metformin,False,2,7.911657333374023,41,2,[],,,,,CHEMICAL,,,0.0
1274,20415692,7,metformine,metformin,,1,,84,1,,,,,,CHEMICAL,,,
1275,20415692,7,sulphonylurea,sulfonylurea,False,2,0.018123602494597435,88,2,[],,,,,CHEMICAL,,,0.0
1276,20415692,8,,,False,,,,,,,,,,,,,
1277,20415692,9,,,False,,,,,,,,,,,,,
1278,20415692,10,,,False,,,,,,,,,,,,,
1279,20415692,11,,,False,,,,,,,,,,,,,
1280,20415692,12,,,False,,,,,,,,,,,,,
1281,20415692,13,,,False,,,,,,,,,,,,,
1282,20415692,14,,,False,,,,,,,,,,,,,
1283,20415692,15,metformine,metformin,False,1,0.04428395628929138,6,1,[],,,,,CHEMICAL,,,0.0
1284,20415692,16,,,False,,,,,,,,,,,,,
1285,20415692,17,,,False,,,,,,,,,,,,,
1286,19336625,0,,,False,,,,,,,,,,,,,
1287,19336625,1,,,False,,,,,,,,,,,,,
1288,19336625,3,insulin glargine human,glargine,,1,,38,1,,,,,,CHEMICAL,,,
1289,19336625,3,diabetes type 2,diabetes,False,2,11.649282455444336,58,2,[],,,,,DISEASE,,,0.0
1290,19336625,4,,,False,,,,,,,,,,,,,
1291,19336625,5,,,False,,,,,,,,,,,,,
1292,19336625,6,diabetes type 2,diabetes,True,1,0.15297821164131165,41,1,[7],,,,,DISEASE,,,2.0
1293,19336625,7,insulina lispro,lispro,,1,,49,1,,,,,,CHEMICAL,,,
1294,19336625,7,glargine insulin,glargine,True,2,5.494777679443359,65,2,[8],,,,,CHEMICAL,,,1.0
1295,19336625,8,,,False,,,,,,,,,,,,,
1296,19336625,9,,,False,,,,,,,,,,,,,
1297,19336625,10,gains weight,weight gain,True,1,0.3393714427947998,54,1,[10],,,,,DISEASE,,,2.0
1298,19336625,11,nocturnal hypoglycaemia,nocturnal hypoglycemia,False,1,0.027353398501873016,65,1,[],,,,,DISEASE,,,0.0
1299,19336625,12,,,False,,,,,,,,,,,,,
1300,19336625,16,,,False,,,,,,,,,,,,,
1301,19336625,13,,,False,,,,,,,,,,,,,
1302,19336625,14,gains weight,weight gain,,1,,9,1,,,,,,DISEASE,,,
1303,19336625,14,nocturnal hypoglycaemia,nocturnal hypoglycemia,True,2,0.12370467185974121,26,2,[13],,,,,DISEASE,,,1.0
1304,19336625,15,,,False,,,,,,,,,,,,,
1305,14578243,0,,,False,,,,,,,,,,,,,
1306,14578243,1,,,False,,,,,,,,,,,,,
1307,14578243,2,glargine insulin,glargine,False,1,18.645999908447266,12,1,[],,,,,CHEMICAL,,,0.0
1308,14578243,3,,,False,,,,,,,,,,,,,
1309,14578243,4,,,False,,,,,,,,,,,,,
1310,14578243,5,insulin glargine human,glargine,,1,,25,1,,,,,,CHEMICAL,,,
1311,14578243,5,diabetes type 2,type 2 diabetes,True,2,13.52169418334961,40,2,[5],,,,,DISEASE,,,3.0
1312,14578243,6,glargine insulin,glargine,True,1,7.052923679351807,67,1,[6],,,,,CHEMICAL,,,1.0
1313,14578243,7,nocturnal hypoglycaemia,nocturnal hypoglycemia,False,1,0.01755073294043541,38,1,[],,,,,DISEASE,,,0.0
1314,14578243,8,glargine insulin,glargine,False,1,3.747871160507202,11,1,[],,,,,CHEMICAL,,,0.0
1315,14578243,9,,,False,,,,,,,,,,,,,
1316,14578243,10,glargine insulin,glargine,False,1,15.843317031860352,37,1,[],,,,,CHEMICAL,,,0.0
1317,14578243,11,glargine insulin,glargine,False,1,11.095438003540039,24,1,[],,,,,CHEMICAL,,,0.0
1318,14578243,12,diabetes type 2,diabetes,False,1,0.16845431923866272,35,1,[],,,,,DISEASE,,,0.0
1319,14578243,13,glargine insulin,glargine,,1,,4,1,,,,,,CHEMICAL,,,
1320,14578243,13,nocturnal hypoglycaemia,nocturnal hypoglycemia,False,2,5.325984001159668,12,2,[],,,,,DISEASE,,,0.0
1321,14578243,14,,,False,,,,,,,,,,,,,
1322,14578243,15,,,False,,,,,,,,,,,,,
1323,15715892,0,,,False,,,,,,,,,,,,,
1324,15715892,1,,,False,,,,,,,,,,,,,
1325,15715892,2,metformine,metformin,,1,,2,1,,,,,,CHEMICAL,,,
1326,15715892,2,diabetes type 2,diabetes,False,2,0.07501968741416931,17,2,[],,,,,DISEASE,,,0.0
1327,15715892,3,,,False,,,,,,,,,,,,,
1328,15715892,4,,,False,,,,,,,,,,,,,
1329,15715892,5,metformine,metformin,,1,,16,1,,,,,,CHEMICAL,,,
1330,15715892,5,t2dm - diabetes mellitus type 2,diabetes mellitus,True,2,15.113358497619629,36,2,[5],,,,,DISEASE,,,4.0
1331,15715892,6,,,False,,,,,,,,,,,,,
1332,15715892,7,metformine,metformin,False,1,0.057490721344947815,24,1,[],,,,,CHEMICAL,,,0.0
1333,15715892,8,,,False,,,,,,,,,,,,,
1334,15715892,9,,,False,,,,,,,,,,,,,
1335,15715892,10,,,False,,,,,,,,,,,,,
1336,15715892,11,metformine,metformin,False,1,0.006368144415318966,13,1,[],,,,,CHEMICAL,,,0.0
1337,15715892,12,metformine,metformin,False,1,0.08790306746959686,2,1,[],,,,,CHEMICAL,,,0.0
1338,15715892,13,,,False,,,,,,,,,,,,,
1339,15715892,14,,,False,,,,,,,,,,,,,
1340,15715892,15,,,False,,,,,,,,,,,,,
1341,15715892,16,metformine,metformin,False,1,0.0314188115298748,5,1,[],,,,,CHEMICAL,,,0.0
1342,15715892,17,,,False,,,,,,,,,,,,,
1343,21138825,0,,,False,,,,,,,,,,,,,
1344,21138825,1,,,False,,,,,,,,,,,,,
1345,21138825,3,exenatide synthetic,exenatide,,1,,5,1,,,,,,CHEMICAL,,,
1346,21138825,3,diabetes type 2,diabetes,True,2,12.018182754516602,19,2,[4],,,,,DISEASE,,,3.0
1347,21138825,4,,,False,,,,,,,,,,,,,
